#儿童砸钱充值手游#,,,,
username,comment,interact,date,likes
2019暴富暴瘦爆开心,怪不得，打个小号黄金局好多v6―v8的土豪。,共1条回复,2017-5-31,
岳星星Laurel,王者农药，我的第一反应,null,2017-5-31,
在黑夜中寻光明,腾讯的王者荣耀抄袭王者之剑 打官司居然赢了 你要说法律公平 看人下菜罢了,null,2017-5-31,
风语就是抗争的蚂蚁,虽然不喜欢腾讯，但是孩子偷钱这件事也不能怪罪到腾讯头上吧。,null,2017-5-31,
来自星星的小莫莫,这样的家长智商 足以解释为什么孩子会偷钱了,null,2017-5-31,1
Guu烟,我老公作为一个男青年也往游戏砸钱，我也想把他打一顿。可是打不过啊，咋办？,共3条回复,2017-5-31,
橙为李岁岁年年,那没手机没电脑就什么事都没有了，怎么不告手机电脑公司,null,2017-5-31,
SeoulToptoop-nice,什么叫赚黑心钱，人成年人也充值的啊！本来就是娱乐的。不管自己孩子怪游戏！,null,2017-5-31,
伏魔哥,我的理解是，怪游戏好玩？还是怪你没有教育好自己的孩子？这就好比日本动漫比喜羊羊好看就说日本动漫是想思想侵略中国一样！说到底要怪就怪孩子自己没有自制力，而没有自制力的根本原因就是家长的教育！,null,2017-5-31,
猫女ar,你说人家腾讯挣黑心钱，你孩子充钱的时候人家也不知道是不是未成年，自己手机钱包管不住能怨谁，还是教育好自家孩子吧，总的来说都是教育问题,null,2017-5-31,
sherry药药,服了，你那孩子是人家伤害的？你自己孩子有问题教育不好，说人家挣黑心钱，游戏是给广大人民群众娱乐的，不是给你家孩子娱乐的，你有孩子了不起啊，我们还希望你小孩看牢一点，别来坑我们呢,null,2017-5-31,1
犀歪歪,我的天哪 有人拿刀杀人 还得告一告生产刀的厂子呗 自己家孩子自己不看住乐 屎盆子到处扣,null,2017-5-31,
就是Zheng,腾讯：这个锅我们不背,null,2017-5-31,
Cose蕾蕾,主持起诉!看看现在的小孩，一帮放学蹲在一起玩王者荣耀，看到我直摇头,null,2017-5-31,
孤岸堤花,腾讯没可能分发游戏任务吧家长？怪在家长差在教育方面咯。,null,2017-5-31,
贝壳沉在海底521,我觉得那个律师说的也不错，孩子，你不能一天24小时啥也不干就盯着他。教育是需要教育，说一顿，狠打一顿。但是我觉得 腾讯公司也需要改一改，如果把游戏里需要花钱的东西改成必须满18岁以后才可以消费 那多好。就像现在的A片管理的那么严格，很多事就简单了。,null,2017-5-31,
零猫sy,所以不要让孩子知道支付密码不就行了么,null,2017-5-31,
慕斯比比vs大头菜,自己不管好自己的孩子还去怨别人，11岁的孩子数以亿计为什么就你家的有问题，该，这回你告下回你告不信你他妈能告一辈子，腾讯不在乎你那一万块，赔给你又怎样？不找根源问题就知道赖别人，长大早晚败光你的家，该！,null,2017-5-31,
石下希刺,腾讯毫无社会责任、中国公司的开公司目的就是赚钱、赚多少这个目的都不变、百度腾讯等都是比较垃圾的公司,null,2017-5-31,
阿京学长,我感觉我们以前没有这么多网游的时候，最多偷偷拿一百买点零食玩具。现在孩子竟然1万的。不知道如何表达,null,2017-5-31,
半夏倾心空回忆020,游戏打的跟屎一样，皮肤倒是一套一套的买,null,2017-5-31,
凡科_,我有个大胆的想法。就实名登记以后就不会有小学生这个词语出现在游戏里面了吧。这个我赞成,null,2017-5-31,
浪漫的拉菲,自己没教育好孩子关游戏屁事，腾讯凭什么赔偿，小孩沉迷游戏跟父母可是有关系的,null,2017-5-31,
岳明辉的小媳妇,呵，难道你走路上摔跤了还要告政府？自己教育的问题非要找别人的事我也玩游戏，我也往里砸钱，砸的不到100都是玩游戏的怎么就你家孩子往里砸几万我砸100不到有的人甚至不砸,null,2017-5-31,
互联网police,没办法中国又没有游戏分级制度 推出了游戏分级制度让国外3A游戏进入中国。这是广电 文化部最不想看到的 一方面国内公司仗着政策保护随意乱收费,null,2017-5-31,
14-婉婷,"以前往cf,cs，飞车里充的钱能不能要回来。",null,2017-5-31,
手中持,总有些人，明明水库都写了告示牌，不准游泳，但是他偏要游泳，死掉了，家属就来闹事，说水库监管不利，是不是这个道理。,null,2017-5-31,1
F小将军,你儿子，老子们没告你们就不错了，天天放你儿子出来坑人！！作业写完了吗！！！,null,2017-5-31,
平凡村里人,可以设定更高的收费门槛，防止“问题充值”。同时，游戏注册也该防止儿童玩家进入。技术上没有问题的。,null,2017-5-31,
沈二逼,拿枪指着逼你玩游戏了吧 哈哈,null,2017-5-31,1
0土拔鼠0,王者荣耀，一分钱没冲，没影响我正常拿红，杠杠的，别赞，低调,null,2017-5-31,
添媚媚吖,表示王者荣耀我没充一分钱,null,2017-5-31,
JohnnnyWalker,孩子这么小，犯错好好教育还是能改的，其实监管也是有漏洞的,null,2017-5-31,
根呷kuilg,@蛇母 我们两个以后要小心了,共1条回复,2017-5-31,
吃盼君杰杰杰,所以小孩子为什么要给手机给他玩？社会上有那么多不稳定因素，首先家长是不是该把孩子教育好？你们家银行卡密码贴在墙上了？,null,2017-5-31,1
评论我都不想多说,不知道什么时候，开始满屏都是明星代言的游戏广告，不知道国家什么时候能管管这些烂广告，广电应该封杀代言游戏的明星。。。整个社会青少年都成游戏迷的社会，真的没有问题吗？,null,2017-5-31,1
M乘物以游心M,强烈推荐游戏实名制，而且还得拿着身份证刷脸,null,2017-5-31,2
CALLme蓝胖子,我就纳闷了，自己小孩不学好，你怪游戏公司,null,2017-5-31,1
杜杜是城里人,现在的小孩子是怎么了，我玩王者都舍不得充钱,null,2017-5-31,
EJ6169,打，没有什么是毒打解决不了的,null,2017-5-31,
空白的杏树,因为起诉的话或许能捞到更多的钱啊,null,2017-5-31,
陈浮生的狗尾巴草,这就是活该了，首先账号肯定是家长的账号，要不然游戏申请不会通过，再者肯定把密码泄露给孩子了,null,2017-5-31,
草泥马专用小号,走路摔倒，驾车出事，路不平，车有病，该告。,null,2017-5-31,
用户聚散皆是缘,腾讯玩游戏就是为了骗钱啊！要不这也让买，那也让买，别问我是怎么知道的！因为我是网管，孩子为了玩游戏，在家偷钱充！有的更厉害，把压岁钱都拿出来了！还有的孩子为了玩游戏，都不吃不喝也玩，有的学生半夜10点多翻墙也往网吧跑！建议玩游戏实明制，别让孩子知道你的微信钱包，,null,2017-5-31,
海皮锦鲤上神,我堂弟21，堂叔去世后，堂婶改嫁，留了13万给他结婚用的，然后他半年全部充给游戏了，对于农村来，可是天文数字,null,2017-5-31,
Tsoui,告得好。,null,2017-5-31,
污双oi_,@三七药粉,null,2017-5-31,
NoCocoGu,凡事不从自己身上找原因,null,2017-5-31,
momo萌面超人,管好自己的孩子再说,null,2017-5-31,1
手中持,水库水深，请勿游泳,null,2017-5-31,
彭鹏朋捧,问题要找根本，比如说打一顿就好了。,null,2017-5-31,1
大概叫小佳,玩游戏没充过一分钱,null,2017-5-31,
林帆Saillin,这律师也就是想火而已，真要是打官司赢了我的天，这个名声，输了也无所谓，也不损失什么，毕竟大家都觉得正常而已,null,2017-5-31,
凌励劲志,如果你儿子没考上大学，你就该把高中学校告上法庭！,null,2017-5-31,1
晶晶晶文晶,孰是孰非,null,2017-5-31,
盛开盛芷,我觉得现在游戏产业发展的过盛了，无论是不是成年人，往游戏里几万几万的充都是不对的啊。游戏公司错误的地方在于引导充值的太厉害了，物价还有工商局管着，游戏充值金额就没人管管？,null,2017-5-31,1
有一只小聪,我觉得家长监管方面肯定有一定问题，再有就是游戏公司规定监督还是不够完善。。这也是没办法的事，只能说双方都要加强教育和监督啊。。。有漏洞就要想办法改进去堵，家长努力，公司努力，另外网络环境方面我们大家也要努力。。,null,2017-5-31,
及时行楽i,王者荣耀是不是马上就没有小学生了 😂😂,null,2017-5-31,1
·唯新主义·,可能以后追星也要实名制了,null,2017-5-31,
得一叶障目不愿见泰山,回复@大熊猫的小屁屁 的赞:想到了，这叫抛开统计数据谈危害,共1条回复,2017-5-31,
请叫我猫子大人c,你支付密码孩子咋知道的，还不是自己没看好，当年我充扣扣飞车的钱还是偷偷省吃俭用存的,null,2017-5-31,
Morke_VC,垃圾腾讯，祸害青少年一代的公司就是祸国殃民。,null,2017-5-31,
桀骜不驯525,有些人真的是说风凉话，养儿方知此等愁！现在初中、甚至小学生沉迷游戏的都很多！,null,2017-5-31,
I要自己玩,怪杜蕾斯。,null,2017-5-31,
老傅家的独苗,小学生玩游戏不仅坑队友，还坑父母，顺带还把游戏公司给坑了，一件三雕，也是厉害的,null,2017-5-31,
始晓,未成年应该禁止玩网络游戏，自制力太差了，大家评论有点跑偏，应该讨论怎么管好教育好小孩，社会和家长都有责任的,null,2017-5-31,
奥特AT,这种孩子都是父母教出来的，养不教父之过，还去告腾讯，你咋不告政府造钱干嘛,null,2017-5-31,
兄弟都叫我做嚴佬,明明就是父母监管问题！家长还想甩锅？,null,2017-5-31,
RATSS,你可以没收孩子手机啊，关腾讯毛事,null,2017-5-31,
xx未闻花名xx,他是怎么知道支付密码,null,2017-5-31,
Anyh-1,最大的问题不是沉迷游戏，而是对价值观的塑造，买不起的东西可以选择放弃不丢人，用偷窃手段去获取，才是家长和社会应该警醒的问题。,null,2017-5-31,
固执的家伙,小孩子的天性里就有玩，这个泯灭不了吧。那只能对对他有诱惑的下手撒。因为玩游戏跳楼的也有发生啊。这能是没管吗？,null,2017-5-31,
橘生淮南枳为北,没点开就知道有王者农药,null,2017-5-31,
Lani的代购小铺,游戏实名制最好了 N年前玩韩国一款游戏 没有实名验证 晚上几点后经验不再增加 而且还倒扣～我觉得这也是不错的办法 其次我至今都没对游戏投入金钱过我也觉得好悲伤,null,2017-5-31,
婷子妞妞,管好孩子，管好手机～腾讯没毛病～同意点个赞～,null,2017-5-31,
iT何志康,我玩的游戏都标示了 未满十八禁止玩的呀 难道你们的游戏和我的不一样？,null,2017-5-31,
你不知道我的名字有多吊,实名制+刷脸不是所有的在线服务都有权利这么实名制，绑定手机号或者银行卡这种是为了防止人民财富泄露，一个游戏实名制根本没权利这么做,null,2017-5-31,
一岁就笑,自己管不好孩子还赖游戏公司，拉不出屎赖茅坑，这都什么家长，不再本质意义上教育孩子,null,2017-5-31,
落桜寄相思,我预测，这位家长怒告腾讯不会胜诉的，你先把孩子教育好了再怪人家游戏商吧，不然接下来可能有成千上万个游戏开发商等你来告呢，简直了,null,2017-5-31,
张不隆咚呛,广告很硬,null,2017-5-31,
傻傻的玥亮,腾讯怎么知道是成年人还是未成年人玩游戏，多少孩子是用父母手机登录微信账号玩游戏，有点把责任外推了，这样说还应该怪手机制造商了,null,2017-5-31,
背着的世界小蜗牛,皮肤，人物只能用游戏里的游戏币购买，游戏币只能通过玩游戏得到，不能换人民币，不就解决了！！,null,2017-5-31,
不愿意透露姓名的刘二妞女士,对对对你有理告完腾讯还能告手机生产商，机身应该自己识别用户手掌大小，手太小的不让玩游戏。 哈哈哈哈哈哈我脑洞好大,null,2017-5-31,1
末筱七,家长教育的失败，竟然会让孩子出现偷拿手机转红包玩游戏，这和偷有什么区别，如果家长一直教育的好，给孩子树立勒正确的人生观价值观，怎么可能出现这一系列的问题。。。。。,null,2017-5-31,1
自嘲_也是快乐,那我就告这个小孩，坑队友，造成游戏混乱！,null,2017-5-31,6
一个飘逸的豆豆,家长不应该也有责任,null,2017-5-31,
invincible_linliangyu,老马你慌不慌,null,2017-5-31,
驴小宇宇宇宇宇,都是将来要上变形计的娃,null,2017-5-31,
一一一内,我只能说，都有错,null,2017-5-31,
嗨小子加油,@阳光依旧的季节ii,null,2017-5-31,
我就是小李啊,不懂得教育自己的儿子从主观找原因，在这找客观原因,null,2017-5-31,
王哈哈爱笑哈哈,孩子偷钱你们家长就不反思么?,null,2017-5-31,
無神LQ,实名制也挡不住他们啊,null,2017-5-31,
萌萌在不在,别伤害孩子,null,2017-5-31,
四月是伱的谎言丶,虽然腾讯也有过错没有开发防止未成年人过充的程序，但爱玩游戏的孩子这么多，怎么自己家的孩子就偷了钱呢？我觉得主要责任还是在家长没管好孩子，还有自己微信里有多少钱也不定期检查。就算腾讯开发了这个程序那个程序，想偷钱玩游戏的孩子照样会想办法玩啊，就像视频李那个女生说的那样，拦不住的。,null,2017-5-31,
marineCoby,评论里怎么感觉有腾讯的水军啊,null,2017-5-31,
吧啦吧啦小恋,@呆伟先森,null,2017-5-31,
Rnkunn,对，一切都要怪腾讯，腾讯应该整治游戏环境，比如取消“免费游戏”，像Steam、战网一样都要收钱才能下载。这是阻挡大部分小学生的一步,null,2017-5-31,
良月晨,家长也玩吧 要不孩子怎么能学会,null,2017-5-31,
围博斯特,我都没充过皮肤,null,2017-5-31,
手机用户1843444525_529,笑死人了，她儿子要杀人了，是不是该得告人家为什么被她儿子杀了？,null,2017-5-31,
都是我的优乐美,大人自己也要好好反省吧，不能把责任推给都推给腾讯,null,2017-5-31,
欢颜落,未成年人真的是太需要正确的引导了！//@微博视频: 网瘾少年在身边,null,2017-5-31,
用心点燃天,家长教育问题，也不管管孩子,null,2017-5-31,
-273K冰,自己管不了孩子，怪别人把孩子带坏了,null,2017-5-31,
好好学习好好瘦哇,腾讯也是防不胜防啊 不过评论里面替腾讯说话的估计不少未满十八岁我这个二十多岁阿姨是要支持家长的,null,2017-5-31,
捡破烂的张富贵,不存在的 你们还想告赢马化腾 腾讯游戏抄袭借鉴这么多年 玩的就是文字游戏 你们能成功？还是管好自己的孩子吧,null,2017-5-31,
小熊在迪拜,为什么孩子会知道你们的密码，还不是家长的原因。,null,2017-5-31,
X94756,你看，他家的装修和装饰都很一般，却给孩子买了那个很时髦的车，小学生啊。所以说宠溺才是害人第一步，给予小学阶段不应该给予的高价物品，会导致严重的金钱观扭曲！,null,2017-5-31,
你丑丶你说话,不是有支付密码吗，怎么支付成功的。,null,2017-5-31,
放牧的牧羊犬,手机不是自己跑到孩子手中的，是大人给的或者闲孩子烦，给打发时间的利器，大人不从自身找原因。手机随身携带，不给孩子机会拿到。,null,2017-5-31,
dreamamazing,哎 我表弟也是玩手机游戏 充值了一万多 还刚上初一,null,2017-5-31,
复活霜-亮颜霜,有病吧，黑心钱，你妈的，自己不教育好，还怪人家公司了，给你带来的方便不只是一点ba,null,2017-5-31,
慧子子q,我弟上星期再百度上搜王者体验服，不知道怎么就给他的号冲了600块钱，他说自己也不知道就是想看个体验服就被吞了600,null,2017-5-31,
王琳珊_,你应该思考，这么多孩子玩游戏为嘛偷钱的是你的孩子。,null,2017-5-31,
小综不结婚不改名,不知道是什么原因。小学有个同学缺买东西就去偷老师钱包。我想买个游戏盘就从早餐里省钱，攒一段时间再去买。是人生来不同呢，还是父母教育问题。,null,2017-5-31,
Defenestration-,孩子是怎么知道家长支付密码的总不会是腾讯告诉他的吧,null,2017-5-31,
咽得下苦才懂甜才是毒药,都是监护人，也就是你自己的责任，怪的着腾讯吗。,null,2017-5-31,
DIYLYP,我在想为什么孩子知道支付密码,null,2017-5-31,
無神LQ,游戏公司也不知道你是大人还是小孩啊，他想玩你怎么都搞不住,null,2017-5-31,
空条承太long,……小孩子控制不住自己偷钱消费，居然要腾讯背锅…顺便这种小孩子越少越好，专坑队友…而且玩游戏又不是一定要买皮肤了…,null,2017-5-31,
牽着熊貓逛街,就问腾讯哪个游戏不坑钱？ 页游，端游，你不冲个好几千你都根本没办法玩，一个材料给你分成10个碎片慢慢合！boss比你等级和装备都好，只要是腾讯代理的游戏，我基本不玩,null,2017-5-31,
Carmen我的名字响当当,好搞笑 难道腾讯知道你儿子是未成年人？？？呵呵 你能多几眼看看儿子关心儿子 就不会这样,null,2017-5-31,
M-拾荒者,王者里都是皮肤是一套一套的，像我这种成年的穷人就买不起吃个火锅还比较便宜。不买皮肤我还不是照样666。。。,null,2017-5-31,
M6苏娟,你应该把钱设密码 管好自己儿子,null,2017-5-31,
换一个名字运气会不会好一点,告什么腾讯，去找杨叔效果更好,null,2017-5-31,
爱是橙色的小太阳,无形中的腾讯的广告,null,2017-5-31,
它就是自由,泄露密码是你自己的事情吧！有人抢钱难道是钱的责任？,null,2017-5-31,
王琳珊_,是你孩子自己主动去充的，怪游戏？是你这做父母的管的不严好吧！,null,2017-5-31,1
迷花你减肥又失败啦,经家长追认还是能要回来的,null,2017-5-31,
消失的阁楼主人,我也觉得，在孩子游戏充钱这方面要有所完善。毕竟孩子花的钱都是父母的血汗钱，孩子的把控力自制力一般也没成年人高。成年人自制力低，控制不住自己没关系啊，花自己赚的钱啊。,null,2017-5-31,
樱落涓涓,自己的儿子有问题，还怪人家。,null,2017-5-31,
复活霜-亮颜霜,妈的，未成年禁止充值，你来设计哦？,null,2017-5-31,1
未见江湖路远,希望腾讯稳住，我们能赢。小孩出了问题不从自己身上找原因，就知道往外推，你防不胜防，腾讯就防得住了。搞笑嘞。,null,2017-5-31,
一切以增重为目的,虽然现在网游实名了，但是仍要提醒家长：1.孩子管你要手机验证码不要随便给。2.孩子管你要手机也不要随便给。3.转账时要回避。4.不要将手持身份证的照片长时间保留在手机里。,null,2017-5-31,
Cyi陈怡,王者还没充过钱呢,null,2017-5-31,
大概叫小佳,家长求你们管好你们的小学生千万别打王者了坑死了,null,2017-5-31,
A是谐星人,孩子偷了父亲的钱买了玩具 家长怒把玩具店告上法庭,null,2017-5-31,
無神LQ,游戏不背这个锅，你自己控制不住啊，所有游戏加起来我才充过200不到,null,2017-5-31,
有一点酷嗯,黑心钱？？不晓得哪里黑了？,null,2017-5-31,
杨思淇dy,停了王者荣耀我绝对哭 好不容易上了钻石1,null,2017-5-31,
李小姐的梦话,没手机哪来的游戏？不从根上找原因反过来赖人家,null,2017-5-31,
nice阿露,有点迷醉，腾讯公司开发的游戏又不是必须要充钱才能玩儿，我不充钱打游戏照样能赚金币照样能玩。完全是个人问题，孩子怎么知道支付密码的？孩子玩游戏的手机是谁提供的？身为家长不教育好孩子，让孩子沉迷游戏难道不应该先教育孩子从自己身上找原因吗？,null,2017-5-31,1
刘智lome,孩子看上人家姑娘了，怪人家姑娘太好看了？,null,2017-5-31,1
橙Ccccccct,管好你儿子以及你口袋里的钱，ok？,null,2017-5-31,
爱奶酪的小米渣,手机没设置指纹解锁？微信支付没设置密码？孩子又是怎么偷拿到手机的？这些问题大人不该反省一下吗？责怪游戏起诉腾讯能解决孩子沉迷游戏的问题？,null,2017-5-31,
清景终如斯,我也耍王者，但是我的皮肤都是打排位打来的,null,2017-5-31,
白羊座的萝莉与怪叔叔,这跟游戏有毛关系 等你儿子长大了 强奸了个美女 你还怪别人长得太好看？不能出来露脸？,null,2017-5-31,
室画大神,如果你孩子偷钱吸毒，那么他们就会把毒贩抓起来！,null,2017-5-31,
菠萝老师说_,腾讯游戏，用钱创造快乐 什么什么你想变强？充钱吧，充钱你就可以变得更强！,null,2017-5-31,
半面拌面,我弟以前就这样。我无能为力，为啥呢，因为父母，有时候说累了真感觉我不管了不行么，他以后就算出去抢劫诈骗坐牢，也别说我没管过。真想骂人真的,null,2017-5-31,
暗夜大懒猫,告腾讯？理由呢？,null,2017-5-31,
张碧晨极光演唱会,是不是他去别人里偷钱，也赖别人家里钱多？诱惑他？,null,2017-5-31,
那个大王叫我来巡山呀,这视频里的观点有点怪啊，律师说游戏负主要责任？ 你自己家的孩子，你不监管，怪公司？小小年纪就让他玩手机，这能怪公司？而且，游戏都有说未成年人不要玩了……,null,2017-5-31,
婚礼设计师鳗鱼,@余若婉 知啊！别让你父母告上了腾讯！ 还敢买改名卡 胆子越来越肥,共1条回复,2017-5-31,
二言子嘛,我这双眼睛近视，都是玩游戏弄的，真真没点自制力，控制不住啊,null,2017-5-31,
临鹿梨纱,就算游戏系统完善了你这儿子也不会有什么出路 就败在这种家长手上了,null,2017-5-31,
公子段杨双,视频里孩子用着苹果手机，玩着电动扭扭车，这不是家长惯的？没有手机他拿什么玩游戏？我不觉得给孩子配备高端手机是一件好事，应该给他们配备只能打电话发短信的手机。,null,2017-5-31,1
缪斯大朵Nm,有病,null,2017-5-31,
超级无敌噼里啪啦爆炸可爱三言,主要还是家长的事，关人家王者荣耀毛事？,null,2017-5-31,
听说名字要有足够长才可以Oo,其实觉得腾讯挺冤的,null,2017-5-31,
唯你-生,我觉得这家长，出现这情况，在于溺爱， 叫我都先暴打一顿， 光说别人的错， 难道玩游戏还要开视频 一直看是不是成年人， 绑定身份证号，钱都偷了， 身份证号偷不来吗？ 告这告那， 先自身做起管好孩子。,null,2017-5-31,
仙女届的拉米阿,限制民事行为能力的未成年人，未经家乡同意花出的数额较大的金钱，属于无效行为,null,2017-5-31,
An_An02,估计是告不赢的，能告赢腾讯早破产了...,null,2017-5-31,
平凡女孩向您发出邀请,这是家长的问题吧，干嘛赖游戏啊，家长没有教育好，看到标题什么游戏让我的孩子成了小偷，就生气，不是游戏，是你让他变成小偷的,null,2017-5-31,
可可七ng,熊孩子的问题,null,2017-5-31,
想哭时抬起头,现在腾讯不是都实名制了吗，玩王者也有防沉迷提醒，该做的都做了，还能怎么样，闯红灯出车祸怪修的路，还是发明了车，还是闯了红灯？,null,2017-5-31,
是贞子呀_,难道不是家长的问题，我们更加希望您能管好您的孩子，别来坑人了,null,2017-5-31,
裕盛靓,既然玩了就要付费，毕竟开发者也需要吃饭吧,null,2017-5-31,
人何以堪l,我五块钱都舍不得往游戏里充....这些败家子...看的我想打人,null,2017-5-31,
Q_齐某人,腾讯的实名制根本没有太大的用处，都不如暴雪的，不但要你手机号和身份证号还要你身份证正反面照片,null,2017-5-31,1
烟满蓑,喷游戏的什么心态。是孩子偷钱充值游戏。父母也有问题吧。孩子玩游戏父母应该是知道的。没充值时不说，偷钱充值才闹。小孩子最好还是不玩游戏，或者父母看着孩子玩游戏,null,2017-5-31,
SYLVIA魏,自己教育不好怪别人,null,2017-5-31,
_HeyGY,@一人一支闪闪仙女棒丷,null,2017-5-31,
t唐家二小姐,还是作业少，非得给孩子手机玩吗？我们小时候没有手机不也活过来了,null,2017-5-31,
微木a,这什么逻辑啊……自己不管好孩子怪腾讯,null,2017-5-31,
独孤小象的小窝,所以，是谁给孩子手机让他们玩游戏的？,null,2017-5-31,
淘猫TM,责任应该在家长身上吧,null,2017-5-31,
我是樱桃小丸子的忠实粉哦,我也觉得手游应该完善一下,null,2017-5-31,
乂Yuan,禁止小学生充钱，那马化腾会从中国财富榜掉出去,null,2017-5-31,1
是你的小阿飞hyxf,神经病啊,null,2017-5-31,
奇妙落差,游戏毁了太多的未成年人，有太多的青年人为此而后悔不已。,null,2017-5-31,
FXXKNC,小孩偷钱，嗯是腾讯拿着刀逼他的,null,2017-5-31,
莆田论坛网,TX靠这个的。。。,null,2017-5-31,
贱贱的忧伤c,支持 那些说活该的都是水军,null,2017-5-31,1
九月於終,其实相当于当年我们偷父母的钱去买零食、去上网，所以父母应该起诉小卖部和网吧？,null,2017-5-31,
草田超,应该让马化腾出点钱了，看看他为了赚钱而不择手段，把孩子着一辈子都带入企图了,null,2017-5-31,
佳锅是个轻熟女,虽然我也很讨厌我老公玩王者，但是我觉得这个妈老汉是神经病，自己娃儿管不好，找游戏公司赔钱，那路上被车撞了，你们去不去告交警，让车上路嘛,null,2017-5-31,
就很胖诶,辣鸡的一家,null,2017-5-31,
热咖啡老爷叔,以后氪金弃坑可以用这个理由退钱了？,null,2017-5-31,
夏虫不可语于冰已经被占用了,建议搞个“搞腾讯联盟”,null,2017-5-31,
平凡女孩向您发出邀请,那个什么清欢，不会就是父母本人吧，怎么谁都怼呢,null,2017-5-31,
我可是你手中那一朵鲜花ww,孩子的问题咋还怪到游戏上了,null,2017-5-31,
O0陳同學0O,去把英雄联盟停了吧，辣鸡游戏得毁了多少孩子,null,2017-5-31,
張-小-莹-喲,腾讯很委屈啊 又不是腾讯逼着你孩子买的,null,2017-5-31,
-朱二二,可以把游戏号买了🤔,null,2017-5-31,
醉饮觞1997,双方都有都有过错,null,2017-5-31,
汇诗艺生活馆,很多孩子都已经入迷了 父母说都是说不听的 不是不教育 是没办法,null,2017-5-31,
小小小丶Lemon,小学生很厉害的。,null,2017-5-31,
Piupill,人家明确规定了16岁以上,null,2017-5-31,
小梦-凉生,这种孩子必须先打一顿啊……,null,2017-5-31,
钟楼怪人v9,腾讯是个毒瘤的社会！,null,2017-5-31,
糯米团子XH,游戏害了多少人,null,2017-5-31,1
眼中充满爱意,可是如果家长不把手机给孩子玩，他去哪里接触？父母好好想想自己的责任吧，腾讯游戏已经要求实名制，11岁都有手机玩…我们11岁……@软妹小菠萝y,共1条回复,2017-5-31,
破罐子破摔的微博名,还是太宠着！,null,2017-5-31,
柠檬味超标,这次我站腾讯,null,2017-5-31,
慾望於居,孩子和家长一样sb 自己充的钱你告你妈腾讯啊,null,2017-5-31,1
Cafe_Mocha_,表示真有意思，充钱的时候，游戏公司能确定是成年人还是小孩？好，充钱的时候进行验证，短信验证？密码验证？qq验证？（这三你们的孩子哪个不知道？）好，再一个通过摄像头照片来进行验证，那么有人通过摄像头来进行一些违法勾当怎么办？那又有人可以说，游戏公司做出来的东西一点都不安全啊。,null,2017-5-31,
一八六的K,那些说你设置下，限制未成年人的，你给个方法，你孩子开小号用你身份证，你想的倒是不错，想逼死程序员嘛,null,2017-5-31,
爱国_爱民_小青年,凭什么退他钱，有本事拦着孩子别玩啊，自己问题,null,2017-5-31,
窗透初晓2000,游戏也只能挣小学生的钱了，大学生有几个愿意花钱买装备的,null,2017-5-31,
吹着南风看月亮的是个菇凉,本来成绩很好的小孩玩了这个游戏，真的，大学估计都有点悬了,null,2017-5-31,
弎月霧生,你告他他能有什么损失吗,null,2017-5-31,
纯真的Thesniper,首先这里是中国不是美国，你们懂。还有就算你官司打赢了又如何？？腾讯控股市值一万六千亿不止。。。。他少了了些许钱，然而你们子女还不是那个吊样。,null,2017-5-31,
基基复鸡鸡,确实防不胜防，只能说现在社会发展的太快了，人人都有手机，而且现在大多手机是绑定银行卡的，充值太方便了。很难有什么措施来阻止这个未成年玩游戏的,null,2017-5-31,
反正我是猫,真心觉得孩子难教呀。,null,2017-5-31,
兔子的遥望1224,与其骂腾讯公司还不如管好自己的孩子先，让腾讯公司设置程序还不如让自家孩子别接触大人手机或者设立密码防止孩子这么充值。游戏公司都答应退还了，各位家长别得了便宜卖乖了，差不多行了。//@樱木奈枝子:你儿子偷钱充游戏，你不教育儿子 还觉得是游戏的问题？,null,2017-5-31,
喃优贤,狠狠多打几顿就不会玩了,null,2017-5-31,
JWalkers_,这是腾讯被黑的最惨的一次,null,2017-5-31,
神经质___-,一出事跟游戏有关 就大肆批判游戏 ，你怎么不想想是你给你家孩子创造了接触游戏的条件,null,2017-5-31,
絮游云,拒绝退赔??腾讯居然还愿意退赔?退赔你还拒绝?,null,2017-5-31,1
洛施花茶_sybella,我都替騰訊覺得冤屈，現在的小孩兒多厲害啊，啥都懂，學啥都很快，家長不是應該好好保管自己支付密碼嗎？家長自己不管還要推鍋給網遊喔？,null,2017-5-31,
皂好啊i,自己生的,null,2017-5-31,
窗透初晓2000,小孩你给他买什么智能机，没有智能手机他怎么玩，这就是家长的教育有问题，还有游戏确实也应该防止小孩过渡沉迷，对未成年人有个保护措施。,null,2017-5-31,
此号已被注册n加1次,微信红包难道不需要你的密码？手机难道是孩子自己的？孩子生出来是不需要教的？这样的锅都甩给游戏也是心疼,null,2017-5-31,
橙橙刺,王者荣耀:这锅我们不背,null,2017-5-31,
斌妈妈爱自己,游戏设限,null,2017-5-31,
鹿哥家酸辣粉,无语了,null,2017-5-31,
ustyle1,腾讯游戏，用心制造快乐。.................................没钱玩你麻痹（有钱你是大爷）,null,2017-5-31,
短腿的老人,还是游戏的错?如果家庭教育的好管得好会有这种情况发生?再说农药这么好玩,null,2017-5-31,
一只超级可爱的羊,如果起诉成功了我能不能也把英雄和皮肤买齐，等玩腻了让我妈也去起诉退款,null,2017-5-31,
陪你把仿徨写出情节来,游戏有什么错？不管好自己的小孩？怪游戏吸引力太大？？？？,null,2017-5-31,
可爱欧巴白菜君,他为什么知道你的支付密码呢？,null,2017-5-31,1
