#用二维码付款被身后人盗刷#,,,,
username,comment,interact,date,likes
阿喵二咪,@梦南方丨 点开二维码要小心,null,昨天 16:31,
专业打铁三十年,白痴啊 支付宝有记录的啊,null,昨天 16:22,
-石榴奶酥,@没有耳朵的熊-,null,昨天 16:21,
YYJJ1211,现在我用二维码付款等收银员报了金额厚才指纹打开，马上递给收银员，扫了马上关屏幕，真的很紧张了,null,昨天 16:18,
灭卐霸,趁火打劫,null,昨天 16:17,
snoWstoRm_X,@我是湘不是香 @开开心心退出微博 @w好奇怪的妹妹 ！！！！,共1条回复,昨天 16:15,
lauvohio,@cc啊俊 注意一下,共1条回复,昨天 16:14,
我的帽子飞走了,我每次点开二维码就把手机翻过去，等待收银员操作我在翻回来。,null,昨天 16:10,
美印美途照片书玲珑,真的注意付款码,null,昨天 16:09,
雪的LL,@楠的gg,null,昨天 16:07,
智猪互联,#用二维码付款被身后人盗刷# #智猪网 ——知你所思 聊你所想# 盗刷的钱还没捂热乎，就进去了吧,null,昨天 16:06,
Please你照亮我吧,微信支付宝漏洞,null,昨天 16:03,
萌丶雪er,为什么抢钱的打码，普通群众不打码？？？？,null,昨天 16:03,1
名侦探Yumiko_,@来一碗小馄饨喏 6666骗子聪明的,null,昨天 16:02,
七分甜可乐_,@Renesmee· 可怕,null,昨天 16:02,
名侦探Yumiko_,@一棵小白羊_ 6666骗子聪明的,null,昨天 16:02,
Masha002,真的是防不胜防,null,昨天 16:01,
小杰瑞的妈妈鸭,@我的猫最近不想讲话,null,昨天 16:00,
如果住在海边的人,@榛酱三壮_宝宝最瘦,null,昨天 15:59,
大尛儿,@AngrypandaT,null,昨天 15:59,
我们不一样ly的窝,我还看到了小姐姐不是对a 别喷我啊,null,昨天 15:57,
嗷嗷没有皮燕子,@张傲-海东时报,null,昨天 15:57,
滚滚的胖布偶,怎么又是给罪犯打码，给普通人不打码？,null,昨天 15:56,
姐现在有腰喽,不要过早打开二维码,null,昨天 15:55,
少年英雄伢牙乐,@帅帅爱耍帅的啦 说了不要提前太早打开！,null,昨天 15:53,
土豆粉青蛙,试了扫自己的小号，扫不了呀,null,昨天 15:53,
木木女青Zero,啧啧啧,null,昨天 15:53,
_自来卷,@丶沐梓丶,null,昨天 15:51,
袁巧佳-,@MorpheusVi @还留短_头发,null,昨天 15:51,
商帮丝路,警惕！用二维码付款 身后竟有人盗刷,null,昨天 15:50,
Vetorm宇,有沟必火！！！！！！,null,昨天 15:50,
床头月窗前松,@00青栀00,null,昨天 15:49,
灿若流月神明,@Residualflame ...,共1条回复,昨天 15:48,
Alin邓皑琳,不懂,null,昨天 15:47,
这个名字不能用我把自己吃了,我真的很疑惑，为什么犯罪人可以打那么厚的码，受害人的脸清清楚楚？这什么操作啊？新闻工作者保护犯罪人？,null,昨天 15:47,
吧哒酱,二维码很娇气的，只要遮住一点点别人就扫不出来。我每次开二维码都大大方方的，只是握手机的时候把大拇指横在二维码前别说你在我后面偷偷摸摸的就一个角度，就是给你找角度的时间你也扫不出我的码,null,昨天 15:47,
水里捡到金子,这真是让我吃惊,null,昨天 15:45,
x_y奶茶,@矮油哥哥Hi一JAY,null,昨天 15:43,
小新不会算数,贴防窥膜,null,昨天 15:41,
余塔莎,这种付款方式不合适，改了吧,null,昨天 15:40,
持续性混吃等死的肥橘猫啊QwQ,@卜开开 @十方一念2017 @Abby_Xxy @清宝宝的大蕃薯_,null,昨天 15:39,
Jophia03,@Sifyer,null,昨天 15:38,
芙蓉炒鸡柳,@巴拉巴拉biu0129,null,昨天 15:38,
每天都在努力学习-,就不能搞个刷新二维码吗？,null,昨天 15:32,
阿豆豆豆豆豆豆豆_,@Hwang一,null,昨天 15:32,
你天赋真的吴买乐,@袁屎欧巴是猪猪,共1条回复,昨天 15:32,
万岁王福如东海寿比南山,@一只鲸鱼小朋友,null,昨天 15:30,
南顾已已已,没输密码怎么扫得走？？？！,null,昨天 15:29,1
绝灭骑士,胆大包天,null,昨天 15:28,
Ice_inMocha,@师傅烤十串鼻筋 真的发生了,共2条回复,昨天 15:26,
我好丧啊a,回复@饼干味的小苏打:那为什么不直接关闭免密支付？,null,昨天 15:24,
甜甜的嘤嘤怪,@我爱臭豆腐cc 瞅瞅,共1条回复,昨天 15:23,
林进阶的小娇妻,@茕兔800,null,昨天 15:23,
才不是傻狗嘞,@叫声十爷你不亏 要小心,null,昨天 15:19,
陈若瑜v,@马咔吧咔大兄弟 铁憨憨,null,昨天 15:17,
山楂山楂红果树,不爆料，还真不知道这样也可以啊，以后'要小心了,null,昨天 15:17,
保晓熙,怎么刷的？？？,null,昨天 15:17,
一条小秃驴呦,@花椒味的溪欧巴,null,昨天 15:17,1
大羊羊Xi_,@输给一个吻,null,昨天 15:16,
三个臭屁酷盖的小跟班,所以以后就弄扣到那里的,null,昨天 15:15,
陈陈陈陈陈陈陈陈小小妞,我不能理解这些无良媒体，每次出来的新闻都给嫌疑犯打码遮脸，受害人全部公开化,null,昨天 15:14,1
-LMHeal,前几天买东西付款还在想我会不会被盗刷，然后我就唔得严严实实，今天就上热搜了,null,昨天 15:13,
刘蓓___,可以申请赔偿把,null,昨天 15:09,
跨栏财经报,现在真的是要随时保持警惕才行,null,昨天 15:09,
你的过儿v,@杨过222,null,昨天 15:07,
Pri_Kkk吕嘉琪,@_钟斤欠 @Tom-Lam,共1条回复,昨天 15:07,
夜静旅人,@__mana若__,共1条回复,昨天 15:06,
好吧_Zoe,老百姓不给打码，把犯罪分子打了码，这操作……,null,昨天 15:06,
一支麦田里的猪猪,这个我就不怕了，他能刷走100块算我输我是六位数的密码保护着两位数的余额,null,昨天 15:05,1
助力国足,有BUG就要改！,null,昨天 15:03,
大神咸鱼,@你是我的脚踝186 真是什么样的都有,null,昨天 15:03,
喜欢小井的小mirror,回复@拨开雨天的阴霾:前面的人点开了付款码,null,昨天 14:59,
小黄黄和肖肖,@老肖爱黄大宝,null,昨天 14:59,
MissE雪-想要环游世界,建议支付宝还是开启付款码输入密码付款功能，毕竟商家直接扫码就完成交易，无需输入密码的话。还是会对顾客的资金账户不安全，毕竟像这样的事情，真的有时候是防不胜防！,null,昨天 14:59,
老妖怪的腹肌,@包邮的大闸蟹 😂 我的天注意,null,昨天 14:58,
小黄黄和肖肖,@黄文超少艾特我,null,昨天 14:58,
微安有点甜,太过分了吧怎么可以这样！,null,昨天 14:58,
龙宁自动化设备,警惕！用二维码付款 身后竟有人盗刷,null,昨天 14:58,
拨开雨天的阴霾,没看懂。。。这个是怎么被盗刷的啊，求科普,null,昨天 14:56,
我有个秘密Mi,这咋偷呢？没看懂？,null,昨天 14:56,
Seven9il,@LXXHXXSKKK,共1条回复,昨天 14:55,
aaan0n,在微信转账给骗子，是不是也能通过实名制找到人呢,null,昨天 14:55,
卢阿狸i,我每次付款的时候都会用手指挡着二维码，会收款人扫才拿开,null,昨天 14:55,
芮咩咩,@芮乃谦 可怕,null,昨天 14:53,
你猜你猜不出,@听别人这么说,null,昨天 14:53,
老颜的红外套,防偷窥膜了解一下,null,昨天 14:51,
狐说小剧场,防偷窥摸用起来！并且关闭免密支付！,null,昨天 14:51,
爱吃牛肉的北堂翠柏,幸亏我没有那么多钱,null,昨天 14:50,
一颗橙子酸又酸,@Rust_InsiDe,null,昨天 14:50,
刺桐zhm,所以这人是未成年？ 不然为毛打码？ 这点钱关几天不又出来了,null,昨天 14:49,
魔法少年蛇皮虎,这个是抢不到现金所以搞二维码扫描了？,null,昨天 14:48,
我又來了耶,@辣条是甜的 小心呦,null,昨天 14:48,
江佑吟,啊？这操作,null,昨天 14:47,
最美花欧尼,…666,null,昨天 14:47,
Quella_KyreneLee,@飞飞会飞飞飞,null,昨天 14:46,
SIX_GOD姐,@吖正的烦恼,null,昨天 14:46,
麥NeedMars,@MaiMars,null,昨天 14:45,
雪碧雪碧我的维他命,@无相先生,null,昨天 14:43,
可是我不想换昵称,@HopeZ1,null,昨天 14:43,
啾啾啾啾琉璃,所以提前打开二维码的时候，最好是用手指挡住一部分图案。,null,昨天 14:42,
外面黄里面更黄的橙子,这是用的收款小精灵盗刷的吗？,null,昨天 14:42,
阿鹰鹰是最棒的呀,放心，主要是没钱,null,昨天 14:41,
我是李凡本人没错了,我最害怕的事情发生了 我每次付款就怕后边人刷我的码,null,昨天 14:40,
柠萌花寇i,我每次付款前都挡住付款码的，就是怕后面的人偷偷扫了,null,昨天 14:39,
庸alright,哈哈哈哈。。。。。。,null,昨天 14:39,
你的屁好臭喔,@Nowhere- 以后小心一点,共1条回复,5-27 14:35,
有梦想的帅比,@鹿先森594,null,5-27 14:34,
罗安芯,@琳琳琳晓,null,5-27 14:34,
种植者-寄治,@我爱的只有睡眠君阿,null,5-27 14:34,
酱梦525,吓我一跳，想起微信没钱就安心了,null,5-27 14:33,
爱德媒BlockADM,#用二维码付款被身后人盗刷#大家要关闭面密支付呀！在未来的无现金社会，区块链技术更加成熟，这种情况将不复存在！#区块链#,null,5-27 14:32,
做事专业的大兔,实名制偷钱，人才,null,5-27 14:31,
所以想养只猫啊,@mmlllzzz 看看,null,5-27 14:28,
碧波庭少年游,转发微博,null,5-27 14:28,
九分熟小猫猫,@小肥羊lcy,共1条回复,5-27 14:27,
Vin_3岁,所以这时候就需要一个防盗隐私膜，,null,5-27 14:27,
远道啊远道,他能从我卡里刷粗来500元算他牛逼,null,5-27 14:26,
我运气爆表你知道吗,@Amyponyo 你看，还真有这种手段。,共1条回复,5-27 14:26,
Morbid丑娃呀,太不要脸了8呕,null,5-27 14:24,
旅途中的饼子,绝了@皆命里 @今天获得新成就了吗 @鱿鱼清酒,共1条回复,5-27 14:24,
不管发生什么都要开心,@寒蝉有声_万劫不复 ？？？,共1条回复,5-27 14:24,
_____颦,@安小安爱小美 @安小安爱小美 怎么也能发财致富啊，,共1条回复,5-27 14:24,
_____颦,@安小安爱小美,null,5-27 14:24,
柚稚1113,@橙熟0203 狗狗，看这个,null,5-27 14:24,
楠儿妞_,@醴佳蔓 啊啊啊就是上次和你说的那个,共1条回复,5-27 14:23,
回归静默,@梵沐造型,null,5-27 14:21,
LYX安,@MrSaveDay @不准叫我傻子哈,null,5-27 14:20,
Palosy,……出示的不是收付款吗 对方手机自带商家功能啊,null,5-27 14:20,
谦心如初,@铺满我梦 @小鞋鞋的娘家人,null,5-27 14:19,
王笑笑v_v,建议买个防偷窥膜,null,5-27 14:17,
不想开花的木槿,付款码付款不能设置密码啊，我自己用的时候也没有输过密码,null,5-27 14:16,
不彦1028,棒棒哒,null,5-27 14:16,
雅雅呀呀哟,以后付款之前还得扭头看一看,null,5-27 14:14,
青春殘留的那抹斜陽-不嵩手,@时雨姐姐,null,5-27 14:13,
Mr_CHZ,我怎么没看懂啥意思，怎么盗的,null,5-27 14:13,
本命居居zyl,所以现在都不敢提前把二维码点好,null,5-27 14:13,
苍风燃霜w,@娶嫦娥炖玉兔的太空人,null,5-27 14:13,
张小旭博,还是NFC好,null,5-27 14:12,1
Umduas08132,我每次打开二维码都捂着它，就是怕这种人,null,5-27 14:11,
甜甜甜甜甜甜圈儿girl,@fifi41748,null,5-27 14:11,
掉到月球表面的锅,@要努力微笑鸭_QAQ @咸鱼码字工 @陆必行小姨子 @每月30万QAQ 咦，要小心点了以后,共3条回复,5-27 14:11,1
麦Yui,@rockheart999x 你平时要注意 付款码不要那么早露出来,null,5-27 14:10,
喵嗷呜__,@喵嗷呜__：有人问为什么犯罪嫌疑人都要打码？因为法院判决之前都是嫌疑人，而不是罪犯。有些事情不能只看表面化，必须有完整的证据链来进行定罪，万一嫌疑人最后发现他是无罪的，不打码对无辜的人伤害就会非常大。所以说打码并不是为了保护嫌疑人，而是保护一般的民众啊,null,5-27 14:09,
从此的我们,都不需要看监控，看钱到谁那里了，电话身份信息一览无余，哈哈，冻结账户一个电话打过去,null,5-27 14:09,
王子聪,要小心哦！,null,5-27 14:09,
派派派大欣,原本以为不带钱包，用微信支付就不会丢钱，小偷集体失业!!天下大同!!!没想到照丢不误，天真了天真了,null,5-27 14:07,
顾与暮歌,@Joe-Hyperion 以后可得小心点,共1条回复,5-27 14:06,
苯-邋澂,只有我是先打开的收款码么？？,null,5-27 14:04,
愿与伪_,前两天去长沙玩，排队买奶茶，我把付款码打开就没关屏，后面一大哥突然问我这是付款码吗，我说是啊，他你赶紧关了，这如果有坏人直接扫你付款码，你钱就被扫走了，我那会短路啊，谢谢啊，不过没事，反正我卡里没钱，后面想了想花呗也是💰啊，真谢那大哥提醒，以后一想到付款码就长记性了,null,5-27 14:04,1
吴三岁的小魏来,我真的不懂了这怎么刷？,null,5-27 14:03,
目小镜,@S_tuimio @Watusio,共1条回复,5-27 14:03,
喜欢蜜蜂,@小鸟朋友-,null,5-27 14:02,
小豆梓echo,他也偷不了我多少钱，毕竟我也没什么钱,null,5-27 14:02,
zrainxx,@诸事无趣,null,5-27 14:01,
邻水莞妗,。。。。。,null,5-27 14:00,
TSEMINZ,二维码不会过期吗,null,5-27 13:59,
泡芙和汤圆是两条萨摩耶,真猥琐,null,5-27 13:59,
HLY玲,@QRZ泽,null,5-27 13:58,
淘梓cs神,@凌beauty @璇砸3721,null,5-27 13:57,
三十多的小伙子,不行就杀他全家,null,5-27 13:57,
李豪晨_,@Ireneicerain_ 要小心啦！,null,5-27 13:57,
幸而__,@林景锋林先生,null,5-27 13:57,
身披铠甲披荆斩棘,@知乎,null,5-27 13:56,
老喵NANA,@茸茸毛与娜宝宝,null,5-27 13:56,1
前事不胜愁,我每次都是收银员扫完所有商品条码以后，我再打开二维码，并且她扫完我的以后，我立马锁屏,null,5-27 13:56,
__怘__,@骑猪赶成都,null,5-27 13:54,
拉呱了,我之前就在想 二维码会不会被别人扫到 然后我每次都不敢提前打开 果然真有这样的事,null,5-27 13:54,
时尚小茶茶,给犯罪打码！普通人又不打！,null,5-27 13:53,
汤广edc,@孙男神skr 媳妇要注意,共3条回复,5-27 13:51,
露天大巴,@XX-DYGd 了解一下 提高警惕,null,5-27 13:51,
1-1酱酱,@Spring施培林,null,5-27 13:50,
魏什么想问为什么,每次我在收银台把付款码点开以后都怕被后面的人盗刷，会不自觉的把手指放上去[嘿哈][嘿哈][嘿哈],null,5-27 13:49,
P-Huier,@Claudia-pang,null,5-27 13:49,
王一叨儿,@环卫少女白粥酱菜_将离,null,5-27 13:49,
FANFAN小毛驴,@倾耳听林 各种小心啊,null,5-27 13:48,
六月半丶,@长腿帅比R 看看这个,null,5-27 13:48,
范范的故事1995,还有这种操作？,null,5-27 13:47,
恩久违了,@狗哥goug,null,5-27 13:47,
Carrie小幸福小满足,@Max小超超 老公，快看，好可怕！,共1条回复,5-27 13:47,
张张得美,@柚子味儿的西瓜呀,null,5-27 13:46,
觉觉没睡醒,@狗狗熊围脖,null,5-27 13:46,
张张得美,@Zhang_yuhhh @短短短女士 你们俩就天天被盗刷吧,共1条回复,5-27 13:46,
群鸟养羞Emmmm,@目前没有最喜欢的男孩子,null,5-27 13:45,
人生你猜不猜的透,@Miss不懂,null,5-27 13:45,
Mrs_Covan,请不要放过他，一定要严惩,null,5-27 13:43,
超奈斯wow,付款以后不应该再输入密码吗，反正我设置了输入密码,null,5-27 13:43,
tugnsel,@敲可爱的小卷毛,null,5-27 13:43,
谜爱倪,天,null,5-27 13:42,
戏子说笑,有没有什么预防方法,null,5-27 13:42,
奋斗的小女子nana,这种付款码不需要密码直接刷就是个bug，只要把付款码拍了照，那不随便刷去了，最起码1分钟换一个吧,null,5-27 13:42,
我领略过你眼里的温柔LM,@cherry小磊,null,5-27 13:41,
你的侯小_,每次出付款码的时候我都要看身后有没有人😂😂,null,5-27 13:41,
嗯65613,身边朋友被盗刷过，朋友叫我也要注意。但我说没事，贫穷让我无所畏惧,null,5-27 13:40,
烧錒,@宝藏男孩贰,共1条回复,5-27 13:40,
呆瓜呆瓜呆瓜呆瓜Queen,所以我都用支付宝付款,null,5-27 13:40,
腊肠弟,这就是我为什么买防窥膜的原因！！！,null,5-27 13:40,1
兔鸭呀,@壬亦或 小心点,共1条回复,5-27 13:39,
是你是我Lo,@啊啊啊啊噗噗噗,null,5-27 13:38,
神马栗子都木有,上次新闻大求真也放过了,null,5-27 13:35,
鱿鱼盖里,@小通几,null,5-27 13:35,
一杯清茶话相思,现实的警察啥时候能把我的案件破了,null,5-27 13:35,
王四样儿,@大圆小野,共1条回复,5-27 13:34,
可爱的小红,@Monster一欧阳,null,5-27 13:34,
